,ciudad,tipo_de_contrato,estado_contrato,modalidad_de_contratacion,fecha_de_firma,fecha_de_inicio_del_contrato,fecha_de_fin_del_contrato,valor_del_contrato
4205,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2023-05-25T09:05:12.000,2023-05-26T00:00:00.000,2023-12-31T00:00:00.000,72517823
4206,Bogotá,Comodato,terminado,Contratación directa,2021-02-17T10:02:07.000,2021-02-17T00:00:00.000,2021-05-17T00:00:00.000,0
4207,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2022-01-20T21:01:34.000,2022-01-25T00:00:00.000,2022-12-31T00:00:00.000,146311153
4208,Bogotá,Otro,Modificado,Contratación régimen especial,2021-01-07T21:01:47.000,2021-01-08T00:00:00.000,2021-12-31T00:00:00.000,155060626
4209,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2023-08-10T18:08:04.000,2023-08-11T00:00:00.000,2023-12-31T00:00:00.000,52687250
4210,Bogotá,Prestación de servicios,Activo,Contratación régimen especial,2020-01-22T18:01:22.000,2020-01-09T00:00:00.000,2020-12-26T00:00:00.000,153600000
4211,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2020-05-07T17:05:29.000,2020-05-11T00:00:00.000,2020-12-31T00:00:00.000,119408941
4212,Bogotá,Compraventa,terminado,Mínima cuantía,2022-06-23T16:06:15.000,2022-06-29T00:00:00.000,2022-12-31T00:00:00.000,84308000
4213,Bogotá,Otro,En ejecución,Contratación régimen especial,2022-01-11T17:01:17.000,2022-01-12T00:00:00.000,2022-12-31T00:00:00.000,217308140
4214,Bogotá,Prestación de servicios,Cerrado,Contratación directa,2022-01-26T11:01:45.000,2022-01-28T00:00:00.000,2022-12-31T00:00:00.000,86840000
4215,Bogotá,Prestación de servicios,Modificado,Contratación directa,2023-01-06T00:01:28.000,2023-01-06T00:00:00.000,2023-07-05T00:00:00.000,42600000
4216,Bogotá,Prestación de servicios,terminado,Contratación directa,2022-01-26T11:01:54.000,2022-01-28T00:00:00.000,2022-12-31T00:00:00.000,54481662
4217,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2022-01-27T21:01:56.000,2022-01-28T00:00:00.000,2022-09-30T00:00:00.000,78294420
4218,Bogotá,Prestación de servicios,Activo,Contratación directa,2020-02-06T15:02:44.000,2020-01-28T00:00:00.000,2020-12-31T00:00:00.000,143155369
4219,Bogotá,Otro,Activo,Contratación régimen especial,2020-01-30T00:01:53.000,2020-01-10T00:00:00.000,2020-12-31T00:00:00.000,37120314
4220,Bogotá,Otro,En ejecución,Contratación régimen especial,2022-06-23T00:06:21.000,2022-06-23T00:00:00.000,2022-12-16T00:00:00.000,1519999078
4221,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2021-02-05T21:02:27.000,2021-02-09T00:00:00.000,2021-08-31T00:00:00.000,56280000
4222,Bogotá,Prestación de servicios,Modificado,Contratación directa,2020-03-05T11:03:19.000,2020-01-09T00:00:00.000,2020-12-31T00:00:00.000,175592681
4223,Bogotá,Prestación de servicios,Modificado,Contratación directa,2023-02-01T17:02:38.000,2023-02-02T00:00:00.000,2023-06-01T00:00:00.000,16600000
4224,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2023-07-04T17:07:13.000,2023-07-05T00:00:00.000,2023-12-31T00:00:00.000,50150000
4225,Bogotá,Prestación de servicios,Cerrado,Contratación directa,2022-01-18T19:01:47.000,2022-01-19T00:00:00.000,2022-12-31T00:00:00.000,39272500
4226,Bogotá,Prestación de servicios,Cerrado,Contratación directa,2022-01-07T20:01:11.000,2022-01-12T00:00:00.000,2022-12-31T00:00:00.000,95199982
4227,Bogotá,Prestación de servicios,Modificado,Contratación directa,2020-02-06T14:02:58.000,2020-01-23T00:00:00.000,2020-12-31T00:00:00.000,96049997
4228,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2023-05-24T11:05:43.000,2023-05-25T00:00:00.000,2023-12-31T00:00:00.000,68217569
4229,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2023-06-23T17:06:02.000,2023-06-26T00:00:00.000,2023-12-31T00:00:00.000,30456000
4230,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2021-01-29T13:01:36.000,2021-02-01T00:00:00.000,2021-12-31T00:00:00.000,84243991
4231,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2023-05-24T07:05:35.000,2023-05-25T00:00:00.000,2023-12-31T00:00:00.000,76650000
4232,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2023-06-30T14:06:51.000,2023-07-04T00:00:00.000,2023-12-31T00:00:00.000,38477676
4233,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2023-05-24T17:05:28.000,2023-05-25T00:00:00.000,2023-12-31T00:00:00.000,93522000
4234,Bogotá,Prestación de servicios,terminado,Contratación directa,2021-01-27T22:01:52.000,2021-02-02T00:00:00.000,2021-12-31T00:00:00.000,103515000
4235,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2023-06-05T09:06:44.000,2023-06-06T00:00:00.000,2023-12-31T00:00:00.000,68165328
4236,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2021-01-15T16:01:37.000,2021-01-18T00:00:00.000,2021-12-31T00:00:00.000,194881993
4237,Bogotá,Prestación de servicios,Modificado,Contratación directa,2023-01-17T21:01:39.000,2023-01-18T00:00:00.000,2023-05-17T00:00:00.000,30282000
4238,Bogotá,Prestación de servicios,Modificado,Contratación directa,2021-01-28T22:01:39.000,2021-02-01T00:00:00.000,2021-12-31T00:00:00.000,70910635
4239,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2023-07-17T17:07:46.000,2023-07-19T00:00:00.000,2023-12-31T00:00:00.000,46200000
4240,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2023-05-19T15:05:08.000,2023-05-23T00:00:00.000,2023-12-31T00:00:00.000,62440000
4241,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2021-01-28T16:01:48.000,2021-01-29T00:00:00.000,2021-12-21T00:00:00.000,51133303
4242,Bogotá,Prestación de servicios,Modificado,Contratación directa,2023-01-23T14:01:13.000,2023-01-25T00:00:00.000,2023-05-24T00:00:00.000,28440000
4243,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2021-10-28T17:10:44.000,2021-10-29T00:00:00.000,2021-12-31T00:00:00.000,35669998
4244,Bogotá,Prestación de servicios,Activo,Contratación directa,2020-01-30T00:01:49.000,2020-01-23T00:00:00.000,2020-12-31T00:00:00.000,45188700
4245,Bogotá,Prestación de servicios,Modificado,Contratación directa,2023-01-25T21:01:20.000,2023-01-26T00:00:00.000,2023-05-25T00:00:00.000,49320000
4246,Bogotá,Prestación de servicios,terminado,Contratación directa,2020-02-17T18:02:21.000,2020-01-27T00:00:00.000,2020-12-31T00:00:00.000,90826469
4247,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2021-02-05T20:02:09.000,2021-02-08T00:00:00.000,2021-12-31T00:00:00.000,34666650
4248,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2023-11-10T15:11:05.000,2023-11-14T00:00:00.000,2024-12-31T00:00:00.000,140420000
4249,Bogotá,Otro,Modificado,Contratación régimen especial,2022-01-11T17:01:16.000,2022-01-12T00:00:00.000,2022-12-31T00:00:00.000,121415374
4250,Bogotá,Prestación de servicios,Cerrado,Contratación directa,2023-01-06T14:01:30.000,2023-01-10T00:00:00.000,2023-07-09T00:00:00.000,63000000
4251,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2021-01-19T23:01:54.000,2021-01-21T00:00:00.000,2021-12-31T00:00:00.000,104639533
4252,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2022-01-14T19:01:10.000,2022-01-17T00:00:00.000,2022-12-31T00:00:00.000,81666667
4253,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2020-09-17T20:09:37.000,2020-09-18T00:00:00.000,2020-12-31T00:00:00.000,29621724
4254,Bogotá,Prestación de servicios,Modificado,Contratación directa,2023-02-20T00:02:33.000,2023-02-22T00:00:00.000,2023-08-21T00:00:00.000,49682052
4255,Bogotá,Otro,En ejecución,Contratación directa,2020-09-15T20:09:54.000,2020-09-16T00:00:00.000,2020-12-21T00:00:00.000,226710000
4256,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2023-08-28T17:08:44.000,2023-08-29T00:00:00.000,2023-12-31T00:00:00.000,43443860
4257,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2023-07-25T16:07:47.000,2023-07-26T00:00:00.000,2023-12-31T00:00:00.000,87920000
4258,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2021-06-10T18:06:55.000,2021-06-11T00:00:00.000,2021-12-31T00:00:00.000,20339955
4259,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2023-11-03T17:11:04.000,2023-11-07T00:00:00.000,2023-12-31T00:00:00.000,18600000
4260,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2021-01-26T19:01:01.000,2021-01-27T00:00:00.000,2021-12-31T00:00:00.000,85002943
4261,Bogotá,Prestación de servicios,cedido,Contratación directa,2023-05-30T19:05:53.000,2023-05-31T00:00:00.000,2023-12-31T00:00:00.000,22155000
4262,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2022-01-25T16:01:09.000,2022-01-26T00:00:00.000,2022-12-23T00:00:00.000,109449995
4263,Bogotá,Prestación de servicios,Modificado,Contratación directa,2023-01-20T20:01:49.000,2023-01-23T00:00:00.000,2023-07-22T00:00:00.000,51398844
4264,Bogotá,Prestación de servicios,Activo,Contratación directa,2020-02-25T16:02:47.000,2020-01-24T00:00:00.000,2020-12-31T00:00:00.000,102519795
4265,Bogotá,Prestación de servicios,Cerrado,Contratación directa,2022-01-27T00:01:58.000,2022-01-31T00:00:00.000,2022-09-30T00:00:00.000,78294420
4266,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2023-07-18T17:07:59.000,2023-07-19T00:00:00.000,2023-12-31T00:00:00.000,45086615
4267,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2023-09-13T22:09:30.000,2023-09-15T00:00:00.000,2023-12-31T00:00:00.000,28176661
4268,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2023-06-01T16:06:59.000,2023-06-02T00:00:00.000,2023-12-31T00:00:00.000,68970000
4269,Bogotá,Prestación de servicios,Modificado,Contratación directa,2023-06-09T10:06:21.000,2023-06-30T00:00:00.000,2023-12-31T00:00:00.000,47133326
4270,Bogotá,Prestación de servicios,Cerrado,Contratación directa,2021-01-27T21:01:15.000,2021-01-28T00:00:00.000,2021-12-26T00:00:00.000,33990000
4271,Bogotá,Prestación de servicios,Activo,Contratación directa,2020-02-14T17:02:37.000,2020-01-16T00:00:00.000,2020-12-31T00:00:00.000,92266656
4272,Bogotá,Prestación de servicios,Cerrado,Contratación directa,2022-01-26T23:01:59.000,2022-01-28T00:00:00.000,2022-12-31T00:00:00.000,41529600
4273,Bogotá,Prestación de servicios,Modificado,Contratación directa,2021-01-21T21:01:11.000,2021-01-25T00:00:00.000,2021-12-31T00:00:00.000,74097753
4274,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2022-01-25T16:01:59.000,2022-01-26T00:00:00.000,2022-12-31T00:00:00.000,108120384
4275,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2023-06-02T16:06:07.000,2023-06-05T00:00:00.000,2023-12-31T00:00:00.000,62486658
4276,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2023-05-18T19:05:14.000,2023-05-19T00:00:00.000,2023-12-31T00:00:00.000,56196000
4277,Bogotá,Prestación de servicios,Modificado,Contratación directa,2022-01-28T22:01:32.000,2022-02-02T00:00:00.000,2022-12-31T00:00:00.000,69360000
4278,Bogotá,Prestación de servicios,cedido,Contratación directa,2022-01-14T17:01:16.000,2022-01-18T00:00:00.000,2022-12-31T00:00:00.000,79090830
4279,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2023-05-11T16:05:44.000,2023-05-12T00:00:00.000,2023-12-31T00:00:00.000,118402620
4280,Bogotá,Prestación de servicios,Modificado,Contratación directa,2023-01-13T16:01:36.000,2023-01-16T00:00:00.000,2023-07-15T00:00:00.000,42000000
4281,Bogotá,Prestación de servicios,Activo,Contratación directa,2020-01-29T15:01:07.000,2020-01-23T00:00:00.000,2020-12-31T00:00:00.000,91131829
4282,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2023-08-03T00:08:27.000,2023-08-08T00:00:00.000,2023-12-31T00:00:00.000,45296000
4283,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2023-05-23T18:05:55.000,2023-05-24T00:00:00.000,2023-12-31T00:00:00.000,104560837
4284,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2021-01-25T17:01:03.000,2021-01-26T00:00:00.000,2021-12-31T00:00:00.000,102803017
4285,Bogotá,Prestación de servicios,Modificado,Contratación directa,2023-02-01T18:02:29.000,2023-02-02T00:00:00.000,2023-06-01T00:00:00.000,16800000
4286,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2022-01-18T22:01:40.000,2022-01-19T00:00:00.000,2022-12-31T00:00:00.000,104921400
4287,Bogotá,Prestación de servicios,Modificado,Contratación directa,2023-02-02T11:02:11.000,2023-02-03T00:00:00.000,2023-06-02T00:00:00.000,17200000
4288,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2023-07-25T17:07:58.000,2023-07-26T00:00:00.000,2023-12-31T00:00:00.000,45578002
4289,Bogotá,Prestación de servicios,Activo,Contratación directa,2020-01-13T18:01:56.000,2020-01-08T00:00:00.000,2020-12-31T00:00:00.000,80239984
4290,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2023-10-17T21:10:14.000,2023-10-19T00:00:00.000,2023-12-31T00:00:00.000,24000000
4291,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2023-10-11T17:10:49.000,2023-10-12T00:00:00.000,2023-12-31T00:00:00.000,11340000
4292,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2021-02-04T21:02:17.000,2021-02-05T00:00:00.000,2021-06-30T00:00:00.000,68639984
4293,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2023-01-19T22:01:48.000,2023-01-20T00:00:00.000,2023-12-31T00:00:00.000,114666662
4294,Bogotá,Prestación de servicios,Cerrado,Contratación directa,2021-01-25T17:01:25.000,2021-01-26T00:00:00.000,2021-12-31T00:00:00.000,107385600
4295,Bogotá,Otro,Modificado,Contratación directa,2021-02-02T13:02:32.000,2021-02-02T00:00:00.000,2023-07-31T00:00:00.000,0
4296,Bogotá,Prestación de servicios,cedido,Contratación directa,2021-01-20T16:01:15.000,2021-01-21T00:00:00.000,2021-12-31T00:00:00.000,45216600
4297,Bogotá,Prestación de servicios,Cerrado,Contratación directa,2021-01-07T20:01:14.000,2021-01-08T00:00:00.000,2021-12-31T00:00:00.000,52322970
4298,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2022-01-25T19:01:12.000,2022-01-26T00:00:00.000,2022-12-25T00:00:00.000,77466556
4299,Bogotá,Prestación de servicios,terminado,Contratación directa,2021-02-01T21:02:14.000,2021-02-02T00:00:00.000,2021-12-31T00:00:00.000,26220000
4300,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2023-07-12T07:07:46.000,2023-07-13T00:00:00.000,2023-12-31T00:00:00.000,39433327
4301,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2022-01-13T19:01:35.000,2022-01-14T00:00:00.000,2022-12-31T00:00:00.000,108289952
4302,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2020-07-27T18:07:19.000,2020-07-30T00:00:00.000,2020-12-31T00:00:00.000,41333330
4303,Bogotá,Prestación de servicios,Activo,Contratación directa,2020-03-10T17:03:16.000,2020-01-15T00:00:00.000,2020-12-21T00:00:00.000,99916799
4304,Bogotá,Otro,En ejecución,Contratación régimen especial,2022-07-28T15:07:08.000,2022-08-01T00:00:00.000,2022-12-31T00:00:00.000,139305000
4305,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2023-02-16T00:02:35.000,2023-02-17T00:00:00.000,2023-06-16T00:00:00.000,21852000
4306,Bogotá,Prestación de servicios,Modificado,Contratación directa,2023-01-25T16:01:20.000,2023-01-27T00:00:00.000,2023-05-26T00:00:00.000,36332000
4307,Bogotá,Prestación de servicios,Modificado,Contratación directa,2023-05-16T20:05:55.000,2023-05-17T00:00:00.000,2023-12-31T00:00:00.000,70125000
4308,Bogotá,Prestación de servicios,terminado,Contratación directa,2021-01-19T14:01:51.000,2021-01-21T00:00:00.000,2021-12-31T00:00:00.000,88322500
4309,Bogotá,Consultoría,terminado,Concurso de méritos abierto,2022-05-02T11:05:16.000,2019-10-21T00:00:00.000,2019-12-26T00:00:00.000,371580000
4310,Bogotá,Otro,En ejecución,Contratación régimen especial,2021-09-21T15:09:08.000,2021-09-21T00:00:00.000,2021-12-24T00:00:00.000,24320000
4311,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2023-02-23T08:02:53.000,2023-02-24T00:00:00.000,2023-06-23T00:00:00.000,28800000
4312,Bogotá,Otro,En ejecución,Contratación régimen especial,2022-01-07T22:01:40.000,2022-01-11T00:00:00.000,2022-12-31T00:00:00.000,226081180
4313,Bogotá,Prestación de servicios,Modificado,Contratación directa,2023-05-10T20:05:30.000,2023-05-12T00:00:00.000,2023-09-11T00:00:00.000,28440000
4314,Bogotá,Prestación de servicios,cedido,Contratación directa,2023-06-09T15:06:58.000,2023-06-13T00:00:00.000,2023-12-31T00:00:00.000,86938048
4315,Bogotá,Prestación de servicios,En ejecución,Mínima cuantía,2022-03-31T18:03:32.000,2022-04-07T00:00:00.000,2022-12-23T00:00:00.000,80000000
4316,Bogotá,Prestación de servicios,Activo,Contratación directa,2020-02-17T17:02:46.000,2020-01-13T00:00:00.000,2020-01-16T00:00:00.000,99964180
4317,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2022-01-13T21:01:35.000,2022-01-14T00:00:00.000,2022-12-31T00:00:00.000,104791400
4318,Bogotá,Otro,En ejecución,Contratación régimen especial,2021-08-18T16:08:27.000,2021-08-19T00:00:00.000,2021-12-31T00:00:00.000,46999993
4319,Bogotá,Prestación de servicios,terminado,Contratación directa,2021-01-13T13:01:50.000,2021-01-14T00:00:00.000,2021-12-31T00:00:00.000,167851100
4320,Bogotá,Prestación de servicios,Activo,Contratación directa,2020-02-17T17:02:22.000,2020-01-16T00:00:00.000,2021-05-05T00:00:00.000,140706656
4321,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2021-01-25T18:01:53.000,2021-01-26T00:00:00.000,2021-06-30T00:00:00.000,16749634
4322,Bogotá,Prestación de servicios,Cerrado,Contratación directa,2021-01-21T21:01:44.000,2021-01-22T00:00:00.000,2021-12-20T00:00:00.000,33990000
4323,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2021-02-08T20:02:56.000,2021-02-09T00:00:00.000,2021-12-31T00:00:00.000,87651969
4324,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2023-05-30T19:05:22.000,2023-05-31T00:00:00.000,2023-12-31T00:00:00.000,48775562
4325,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2022-01-21T10:01:05.000,2022-01-24T00:00:00.000,2022-12-31T00:00:00.000,81506250
4326,Bogotá,Prestación de servicios,Modificado,Contratación directa,2023-01-18T09:01:38.000,2023-01-19T00:00:00.000,2023-07-18T00:00:00.000,49788900
4327,Bogotá,Prestación de servicios,Modificado,Contratación directa,2023-01-30T14:01:08.000,2023-01-31T00:00:00.000,2023-05-30T00:00:00.000,40588680
4328,Bogotá,Prestación de servicios,terminado,Contratación directa,2021-01-14T17:01:17.000,2021-01-15T00:00:00.000,2021-12-31T00:00:00.000,190624615
4329,Bogotá,Prestación de servicios,Cerrado,Contratación directa,2022-01-07T20:01:40.000,2022-01-11T00:00:00.000,2022-12-31T00:00:00.000,46783470
4330,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2023-09-06T11:09:44.000,2023-09-07T00:00:00.000,2023-12-31T00:00:00.000,26833325
4331,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2022-01-27T10:01:51.000,2022-01-31T00:00:00.000,2022-12-31T00:00:00.000,102792560
4332,Bogotá,Prestación de servicios,cedido,Contratación directa,2021-01-13T16:01:08.000,2021-01-14T00:00:00.000,2021-12-31T00:00:00.000,110487522
4333,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2023-07-17T09:07:15.000,2023-07-18T00:00:00.000,2023-12-31T00:00:00.000,42500000
4334,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2022-01-21T17:01:19.000,2022-01-25T00:00:00.000,2022-12-23T00:00:00.000,102279000
4335,Bogotá,Prestación de servicios,terminado,Contratación directa,2020-02-25T16:02:49.000,2020-01-14T00:00:00.000,2020-12-21T00:00:00.000,144550875
4336,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2021-01-15T19:01:37.000,2021-01-19T00:00:00.000,2021-12-31T00:00:00.000,137565919
4337,Bogotá,Otro,En ejecución,Contratación régimen especial,2022-12-19T17:12:29.000,2022-12-20T00:00:00.000,2025-10-31T00:00:00.000,363148849
4338,Bogotá,Prestación de servicios,Modificado,Contratación directa,2023-01-05T16:01:18.000,2023-01-06T00:00:00.000,2023-07-05T00:00:00.000,42000000
4339,Bogotá,Prestación de servicios,Cerrado,Contratación directa,2022-01-17T10:01:34.000,2022-01-18T00:00:00.000,2022-12-31T00:00:00.000,191934788
4340,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2023-06-01T10:06:11.000,2023-06-01T00:00:00.000,2023-12-31T00:00:00.000,86310000
4341,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2021-04-19T15:04:39.000,2021-04-20T00:00:00.000,2021-12-24T00:00:00.000,26541663
4342,Bogotá,Prestación de servicios,Modificado,Contratación directa,2023-01-24T09:01:10.000,2023-01-25T00:00:00.000,2023-07-24T00:00:00.000,39504870
4343,Bogotá,Prestación de servicios,Cerrado,Contratación directa,2021-01-13T20:01:46.000,2021-01-14T00:00:00.000,2021-12-31T00:00:00.000,160492644
4344,Bogotá,Consultoría,terminado,Concurso de méritos abierto,2022-05-05T17:05:13.000,2019-10-08T00:00:00.000,2019-12-26T00:00:00.000,310000000
4345,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2023-07-07T18:07:03.000,2023-07-10T00:00:00.000,2023-12-31T00:00:00.000,31933101
4346,Bogotá,Consultoría,terminado,CCE-20-Concurso_Meritos_Sin_Lista_Corta_1Sobre,2022-07-05T15:07:58.000,2022-07-07T00:00:00.000,2022-12-31T00:00:00.000,500000000
4347,Bogotá,Otro,terminado,Contratación directa,2020-05-15T13:05:24.000,2020-05-27T00:00:00.000,2020-12-31T00:00:00.000,392910855
4348,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2023-02-21T19:02:41.000,2023-02-22T00:00:00.000,2023-06-21T00:00:00.000,10080000
4349,Bogotá,Prestación de servicios,cedido,Contratación directa,2020-01-28T00:01:59.000,2020-01-21T00:00:00.000,2020-12-28T00:00:00.000,141610000
4350,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2020-06-12T16:06:27.000,2020-06-16T00:00:00.000,2020-12-31T00:00:00.000,46800000
4351,Bogotá,Prestación de servicios,Modificado,Contratación directa,2023-01-27T20:01:51.000,2023-01-30T00:00:00.000,2023-07-29T00:00:00.000,67200000
4352,Bogotá,Prestación de servicios,cedido,Contratación directa,2022-01-12T18:01:09.000,2022-01-13T00:00:00.000,2022-12-31T00:00:00.000,93066667
4353,Bogotá,Prestación de servicios,Modificado,Contratación directa,2023-01-11T20:01:34.000,2023-01-12T00:00:00.000,2023-05-11T00:00:00.000,45420000
4354,Bogotá,Prestación de servicios,Cerrado,Contratación directa,2022-01-26T23:01:51.000,2022-01-28T00:00:00.000,2022-12-31T00:00:00.000,44069965
4355,Bogotá,Prestación de servicios,Modificado,Contratación directa,2022-01-28T20:01:36.000,2022-01-31T00:00:00.000,2022-12-31T00:00:00.000,77973333
4356,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2023-01-12T17:01:10.000,2023-01-13T00:00:00.000,2023-05-12T00:00:00.000,46200000
4357,Bogotá,Prestación de servicios,Modificado,Contratación directa,2021-01-20T22:01:20.000,2021-01-21T00:00:00.000,2021-12-31T00:00:00.000,97496165
4358,Bogotá,Prestación de servicios,Modificado,Contratación directa,2023-01-05T23:01:50.000,2023-01-06T00:00:00.000,2023-07-05T00:00:00.000,61800000
4359,Bogotá,Prestación de servicios,terminado,Contratación directa,2022-01-26T21:01:55.000,2022-01-27T00:00:00.000,2022-12-31T00:00:00.000,56211540
4360,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2022-01-14T17:01:52.000,2022-01-17T00:00:00.000,2022-12-31T00:00:00.000,100479100
4361,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2021-01-27T20:01:28.000,2021-01-28T00:00:00.000,2021-12-31T00:00:00.000,143426280
4362,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2023-07-28T16:07:19.000,2023-07-31T00:00:00.000,2023-12-31T00:00:00.000,26424970
4363,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2021-01-20T09:01:41.000,2021-01-21T00:00:00.000,2021-12-24T00:00:00.000,25984730
4364,Bogotá,Prestación de servicios,Activo,Contratación directa,2020-02-17T17:02:13.000,2020-01-08T00:00:00.000,2020-12-31T00:00:00.000,136369799
4365,Bogotá,Prestación de servicios,Modificado,Contratación directa,2023-01-16T20:01:13.000,2023-01-17T00:00:00.000,2023-07-16T00:00:00.000,49540908
4366,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2022-01-24T10:01:49.000,2022-01-25T00:00:00.000,2022-12-31T00:00:00.000,129001490
4367,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2022-01-20T20:01:59.000,2022-01-21T00:00:00.000,2022-12-31T00:00:00.000,34051792
4368,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2020-07-10T10:07:20.000,2020-07-13T00:00:00.000,2020-12-31T00:00:00.000,63066652
4369,Bogotá,Prestación de servicios,Modificado,Contratación directa,2023-01-20T20:01:05.000,2023-01-24T00:00:00.000,2023-05-23T00:00:00.000,65288000
4370,Bogotá,Prestación de servicios,Cerrado,Contratación directa,2022-01-25T19:01:05.000,2022-01-31T00:00:00.000,2022-12-31T00:00:00.000,99302667
4371,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2023-03-17T16:03:26.000,2023-03-22T00:00:00.000,2023-10-03T00:00:00.000,402545981
4372,Bogotá,Consultoría,terminado,Concurso de méritos abierto,2020-12-15T13:12:23.000,2020-12-16T00:00:00.000,2021-10-15T00:00:00.000,528950000
4373,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2020-09-16T21:09:55.000,2020-09-17T00:00:00.000,2020-12-31T00:00:00.000,15166662
4374,Bogotá,Prestación de servicios,Cerrado,Contratación directa,2022-01-14T19:01:36.000,2022-01-17T00:00:00.000,2022-12-31T00:00:00.000,62308127
4375,Bogotá,Prestación de servicios,Modificado,Contratación directa,2023-01-20T21:01:41.000,2023-01-24T00:00:00.000,2023-05-23T00:00:00.000,31318200
4376,Bogotá,Prestación de servicios,Cerrado,Contratación directa,2021-01-20T19:01:10.000,2021-01-21T00:00:00.000,2021-12-20T00:00:00.000,37558950
4377,Bogotá,Prestación de servicios,Cerrado,Contratación directa,2022-01-11T13:01:41.000,2022-01-12T00:00:00.000,2022-12-31T00:00:00.000,98000000
4378,Bogotá,Prestación de servicios,Cerrado,Contratación directa,2022-01-07T19:01:58.000,2022-01-11T00:00:00.000,2022-12-31T00:00:00.000,88750000
4379,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2022-01-14T15:01:42.000,2022-01-17T00:00:00.000,2022-12-31T00:00:00.000,114691773
